word	types	reference
des		[]
herrn		[]
ist		[]
es		[]
daß		[]
wir		[]
nicht		[]
gar		[]
aus		[]
sind		[]
seine		[]
barmhertzigkeit		[]
hat		[]
noch		[]
kein		[]
ende		[]
sondern		[]
ist		[]
alle		[]
morgen		[]
neu		[]
und		[]
seine		[]
treue		[]
ist		[]
gros		[]
und		[]
wie		[]
der		[]
ertz-vater		[]
jacob		[]
sagte		[]
zu		[]
seinem		[]
sohn		[]
joseph		[]
siehe	 bibel	['Gen_48-11']
ich	 bibel	['Gen_48-11']
habe	 bibel	['Gen_48-11']
dein	 bibel	['Gen_48-11']
angesicht	 bibel	['Gen_48-11']
gesehen	 bibel	['Gen_48-11']
daß	 bibel	['Gen_48-11']
ich	 bibel	['Gen_48-11']
nicht	 bibel	['Gen_48-11']
gedacht	 bibel	['Gen_48-11']
hätte	 bibel	['Gen_48-11']
also		[]
auch		[]
siehe		[]
gott		[]
hat		[]
uns		[]
auch		[]
die		[]
zeit		[]
wieder		[]
erleben		[]
lassen		[]
daß		[]
wir		[]
unsre		[]
eingeäscherte		[]
verwüstete		[]
kirche		[]
wieder		[]
auffgebauet		[]
sehen		[]
welches		[]
gewiß		[]
mancher		[]
unter		[]
uns		[]
nicht		[]
gedacht		[]
hat		[]
daß		[]
er		[]
es		[]
erleben		[]
würde		[]
dencket		[]
nur		[]
selber		[]
ein		[]
wenig		[]
zurücke		[]
wer		[]
hätte		[]
das		[]
vor		[]
wenig		[]
jahren		[]
da		[]
der		[]
schutt		[]
von		[]
dem		[]
eingefallenen		[]
gewölbe		[]
bey		[]
mannes		[]
höhe		[]
über		[]
einen		[]
hauffen		[]
lage		[]
voller		[]
unkraut		[]
und		[]
gesträuche		[]
bewachsen		[]
stunde		[]
gedencken		[]
sollen		[]
daß		[]
wir		[]
das		[]
erleben		[]
solten		[]
daß		[]
solches		[]
verwüstete		[]
gottes-hauß		[]
zu		[]
einem		[]
solchem		[]
erwünschten		[]
stande		[]
